fips,pct_snap,pct_old,pct_child,pct_white,pct_black,pct_hisp
06001,0.0712046022177,0.0458018164566,0.13965253663,0.0471444301511,0.160899184322,0.143133244938
06003,0.0610079575597,0.0614525139665,0.110169491525,0.00949367088608,,0.4
06005,0.0918286821149,0.0626218007016,0.21268417681,0.0888804265042,0.0,0.0947255113025
06007,0.112961333099,0.0581415620642,0.233416716984,0.100479167496,0.14332247557,0.166222127387
06009,0.0803417884781,0.0486361813077,0.1484339537,0.0762456678598,0.0,0.0953870211102
06011,0.0973668981481,0.0474732006126,0.178133134994,0.104523646333,0.137931034483,0.160726525017
06013,0.0583955621372,0.0377287558519,0.112527419136,0.0403946974673,0.170948925879,0.109191307446
06015,0.130471292117,0.08106841612,0.25430597771,0.104896843152,0.0272727272727,0.273876404494
06017,0.0570365962511,0.0462391681109,0.089208135861,0.0557012654908,0.128272251309,0.100476028562
06019,0.194534267647,0.0939719037226,0.351941785969,0.150789570327,0.342068119055,0.28658754674
06021,0.111285430394,0.0561566202988,0.229148115168,0.107489192663,0.442857142857,0.1466813348
06023,0.0902126858649,0.0451401528941,0.20288303718,0.0801153730251,0.205940594059,0.141641337386
06025,0.182143465667,0.112916234589,0.285093612828,0.171715128042,0.163138231631,0.211140151196
06027,0.0830059561526,0.0640235735334,0.163319238901,0.067438791966,0.0,0.125
06029,0.159589038438,0.0828809220533,0.283661831943,0.145124178785,0.28084526244,0.225899673911
06031,0.152573708281,0.0817796610169,0.23374667403,0.141816555382,0.246829710145,0.233316352522
06033,0.113182174741,0.05175883442,0.251073575723,0.103472496598,0.140522875817,0.129209621993
06035,0.101720802362,0.0543684068163,0.211908931699,0.105505101469,0.0,0.0972222222222
06037,0.0843460890435,0.0516653967563,0.174957356534,0.0691345815339,0.14378782122,0.143353398101
06039,0.177773096459,0.079781157939,0.326202016825,0.171233810498,0.267543859649,0.274908769214
06041,0.0354154939146,0.0243945128755,0.0726661494699,0.0244524771422,0.180942184154,0.135726359749
06043,0.100150912334,0.062007356805,0.242177722153,0.0836190192279,0.0,0.24504950495
06045,0.121301160478,0.0464104894197,0.246044058331,0.110690377984,0.209580838323,0.203327922078
06047,0.193894087511,0.097265317943,0.321184196005,0.158716978217,0.287480190174,0.257355803994
06049,0.0917030567686,0.0208447613823,0.237322515213,0.0912863070539,0.0,0.171270718232
06051,0.0426356589147,0.00371287128713,0.0902550686723,0.0428450823132,,0.0610500610501
06053,0.0698477400791,0.0329450109009,0.131827539104,0.0623725305166,0.101243853052,0.114486202266
06055,0.0528701819427,0.0370405322512,0.105035971223,0.0493702528603,0.039072039072,0.112764291308
06057,0.0606542925706,0.0378588129944,0.124719461366,0.0595684196925,0.0,0.115961800819
06059,0.0572851035384,0.0354315921653,0.119373191744,0.0469141121475,0.0773349867538,0.138304497105
06061,0.0434118006726,0.028691653168,0.0819469146086,0.0396260356229,0.100599600266,0.103117692907
06063,0.0675342947591,0.0274308106784,0.196371398079,0.0657319269359,0.0,0.23937360179
06065,0.101173542993,0.0598103489548,0.184635930137,0.0832229059643,0.168027396018,0.164515940675
06067,0.118407577099,0.0642316365979,0.234191452137,0.0925369846496,0.224403083286,0.184043601786
06069,0.100052567023,0.0738702684676,0.17570754717,0.0973707215386,0.104417670683,0.152040030793
06071,0.141904924918,0.0957060957061,0.244808951475,0.126693970376,0.218837603785,0.197407318467
06073,0.0604099792307,0.0451367338756,0.124474203794,0.0511132991102,0.131088851119,0.11894994945
06075,0.0491841344831,0.0485506557278,0.116300296646,0.0310950541921,0.138764991575,0.0983370205573
06077,0.129739628145,0.0677342566544,0.227149092289,0.107416290342,0.224287783679,0.193243596825
06079,0.0547337567171,0.0350244717679,0.124035182194,0.0502370393026,0.114707952146,0.116459926731
06081,0.0297584302022,0.0233565336132,0.0584478802068,0.0245740217484,0.0774469221525,0.0853772896826
06083,0.0684231278339,0.033517771734,0.151663871115,0.0620110799919,0.073240589198,0.145314129735
06085,0.0503030677681,0.0426626353944,0.091008818016,0.0421688859792,0.128031383738,0.130202836891
06087,0.070208768932,0.0439662972178,0.140611873425,0.0601117786094,0.07962529274,0.177475235446
06089,0.0974898855875,0.0425454785131,0.225350616235,0.0923057409668,0.176056338028,0.125118708452
06091,0.0379550735864,0.0112201963534,0.0331950207469,0.0364077669903,,0.115384615385
06093,0.135345717234,0.0545611386672,0.313201387472,0.121422376409,0.383333333333,0.179846046186
06095,0.0888781302405,0.0545888775162,0.166603118923,0.0648997700402,0.178111389121,0.134714819823
06097,0.0614224195576,0.0350983677939,0.12480668385,0.0511589725594,0.154838709677,0.13893296311
06099,0.151871021477,0.087557523053,0.255713325492,0.137871793723,0.281464041096,0.220630372493
06101,0.106358162847,0.055640797868,0.20077851304,0.102936297279,0.117845117845,0.185185185185
06103,0.14101362862,0.072853688029,0.289143000754,0.139910188044,,0.237012987013
06105,0.0688281108495,0.0244854506742,0.196113074205,0.0636509207366,0.0,0.275862068966
06107,0.228806534746,0.120131459339,0.383359410097,0.218990590248,0.364001786512,0.321998601752
06109,0.0989585681439,0.0496385117263,0.231590995803,0.0945101432555,0.318181818182,0.195680628272
06111,0.0660122690224,0.0396246399335,0.127760559811,0.0620202038621,0.121063394683,0.15071261985
06113,0.0825194142601,0.0527074511217,0.169287344661,0.0732799750735,0.230975348339,0.154040252328
06115,0.164090320492,0.101900674433,0.273685228152,0.153899131172,0.206642066421,0.198539849929
08001,0.109353937838,0.0928393787246,0.175686433667,0.0958265083523,0.271602108641,0.189488761569
08003,0.232270982813,0.145348837209,0.349422875131,0.236664162284,0.425287356322,0.368356997972
08005,0.0792887276742,0.061595497588,0.144326914611,0.0565139664804,0.18951334957,0.16165857499
08007,0.0935803855512,0.0532754538279,0.170531039641,0.0928734676917,1.0,0.161716171617
08009,0.105681124007,0.0607661822985,0.232394366197,0.0876418663304,0.916666666667,0.247619047619
08011,0.234340044743,0.160092807425,0.397163120567,0.214584578601,,0.433734939759
08013,0.0537827296216,0.0419824405868,0.0991142857143,0.0471402609974,0.164444444444,0.189802432922
08014,0.0444571983577,0.0356917245736,0.0637365389432,0.0399430786594,0.283505154639,0.131553398058
08015,0.0637362637363,0.039858039858,0.18530884808,0.0631860776439,,0.0622222222222
08017,0.0723350253807,0.0395683453237,0.111587982833,0.0680628272251,,0.14606741573
08019,0.0614184742871,0.0491384811742,0.0925,0.0638080653395,0.0,0.163265306122
08021,0.20046311611,0.153399668325,0.256611165524,0.186881641627,0.0,0.298975286317
08023,0.230659025788,0.174434087883,0.496268656716,0.234262948207,,0.280303030303
08025,0.21568627451,0.147177419355,0.286783042394,0.222719141324,,0.314878892734
08027,0.0941176470588,0.0673453406421,0.193641618497,0.0904229460379,0.297872340426,0.0
08029,0.112636704718,0.0887782950714,0.186498150432,0.110280220232,0.0,0.21335504886
08031,0.109332457739,0.105316830577,0.234702904961,0.0776470042018,0.262552301255,0.229953702907
08033,0.0764163372859,0.0423728813559,0.176100628931,0.0723226703755,,0.0
08035,0.0228454328109,0.026024342995,0.0292987615102,0.02073716283,0.116947472745,0.0399345335516
08037,0.0295487304579,0.0112594920136,0.0380288385359,0.0275720907832,0.152631578947,0.0536667603259
08039,0.0460104128829,0.0209145693017,0.0945330296128,0.0461692038932,0.0,0.13216957606
08041,0.0942187096613,0.0596332212073,0.16202374395,0.0777792004412,0.190265486726,0.196292941258
08043,0.132891566265,0.0576851965981,0.334574220568,0.132561776666,0.0,0.108291032149
08045,0.0684702410231,0.0524487094639,0.110848175364,0.0604076853478,0.0,0.150661012721
08047,0.107592367032,0.120863309353,0.17819706499,0.106040851804,0.0,0.212598425197
08049,0.0370583717358,0.0433467741935,0.0764006791171,0.0361155698234,0.0,0.119718309859
08051,0.0613952020202,0.0522512506948,0.0966647823629,0.0607868429539,,0.292929292929
08053,0.0215311004785,0.0,0.157894736842,0.0222222222222,,0.0
08055,0.173533519553,0.123372597644,0.29702970297,0.108490566038,,0.310020876827
08057,0.0993788819876,0.0381679389313,0.32298136646,0.0916398713826,,0.461538461538
08059,0.0551369025515,0.0333795105218,0.110368305119,0.0516545797445,0.158512720157,0.152943062067
08061,0.103756708408,0.0284360189573,0.216666666667,0.105072463768,0.0,0.235294117647
08063,0.0809040288241,0.037412314887,0.176783812567,0.0827747989276,,0.152073732719
08065,0.0556986477785,0.0334378265413,0.125641025641,0.0484932455837,0.0,0.227364185111
08067,0.0600265101307,0.0336170212766,0.111229377328,0.0495673928906,0.0,0.116929334011
08069,0.0626593777242,0.0423125473365,0.115050409402,0.0571378784579,0.148101265823,0.152699784017
08071,0.138879456706,0.0822159491884,0.214285714286,0.139205112842,1.0,0.179590017825
08073,0.0745589072282,0.0461922596754,0.20045045045,0.0713871154962,1.0,0.0
08075,0.114760383387,0.0372321742185,0.199350950394,0.117301269205,0.289473684211,0.147435897436
08077,0.111165756538,0.0698187052949,0.205028571429,0.103741404516,0.258181818182,0.243437900128
08079,0.0,0.0,0.0,0.0,,0.0
08081,0.110429447853,0.063890473474,0.196090794451,0.104683195592,,0.206008583691
08083,0.10122900835,0.0416101311624,0.228022903334,0.08734746307,,0.238185255198
08085,0.130002973536,0.0822597960279,0.208292005554,0.11994669036,0.8,0.298410110069
08087,0.118739825721,0.0555123216602,0.232170343766,0.112609366958,0.12037037037,0.197239375227
08089,0.191979406584,0.123535001584,0.329861111111,0.169069069069,0.28,0.277911646586
08091,0.0619603859827,0.0183752417795,0.046439628483,0.0638409209838,,0.0561797752809
08093,0.0581848552339,0.0385735080058,0.13779264214,0.0551929625426,,0.143333333333
08095,0.0772946859903,0.0351906158358,0.11170212766,0.0767754318618,0.0,0.143939393939
08097,0.0120973222781,0.00678813862094,0.00865800865801,0.0127288329519,0.0,0.0
08099,0.201218274112,0.0998479472884,0.286982248521,0.208731537793,0.0,0.293216630197
08101,0.180680895765,0.113154513331,0.28957864594,0.149027742774,0.171264367816,0.273558579831
